model_name,image_file_name,image_url,product_url
prs 70th se mccarty 594 quilt fbb,prs_70th_se_mccarty_594_quilt_fbb.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_57/573251/19134638_800.jpg,https://www.thomann.de/gr/prs_70th_se_mccarty_594_quilt_fbb.htm?type=category
epiphone sg special p 90 sparkling burg,epiphone_sg_special_p_90_sparkling_burg.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_48/483480/15667330_800.jpg,https://www.thomann.de/gr/epiphone_sg_special_p_90_sparkling_burg.htm?type=category
gretsch g5222 emtc d jet bt v st. nat,gretsch_g5222_emtc_d_jet_bt_v_st._nat.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_48/481574/16265601_800.jpg,https://www.thomann.de/gr/gretsch_g5222_emtc_d_jet_bt_v_st._nat.htm?type=category
harley benton dc junior tv yellow,harley_benton_dc_junior_tv_yellow.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_46/462661/14598853_800.jpg,https://www.thomann.de/gr/harley_benton_dc_junior_tv_yellow.htm?type=category
gibson sg supreme teb,gibson_sg_supreme_teb.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_56/569744/19131323_800.jpg,https://www.thomann.de/gr/gibson_sg_supreme_teb.htm?type=category
harley benton dc custom ii cherry,harley_benton_dc_custom_ii_cherry.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_57/570325/19451311_800.jpg,https://www.thomann.de/gr/harley_benton_dc_custom_ii_cherry.htm?type=category
prs 70th se mccarty 594 quilt bo,prs_70th_se_mccarty_594_quilt_bo.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_57/573249/19134738_800.jpg,https://www.thomann.de/gr/prs_70th_se_mccarty_594_quilt_bo.htm?type=category
yamaha revstar rse20 red copper,yamaha_revstar_rse20_red_copper.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_53/539485/18635743_800.jpg,https://www.thomann.de/gr/yamaha_revstar_rse20_red_copper.htm?type=category
yamaha revstar rss02t black,yamaha_revstar_rss02t_black.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_53/539440/19128383_800.jpg,https://www.thomann.de/gr/yamaha_revstar_rss02t_black.htm?type=category
harley benton dc junior faded cherry,harley_benton_dc_junior_faded_cherry.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_48/480973/14873395_800.jpg,https://www.thomann.de/gr/harley_benton_dc_junior_faded_cherry.htm?type=category
